proof,name,type
(Name).! Libreng 5500 at libreng spin na laro sa W+! mag sign up para manalo ng IPHONE14PROMAX sa W+! win14pro.com/14PROMAX,False,free
"Good Day! We Offer 50k-2M, Easy process AND secured TEXT ME FOR MORE INFO 09278763753  LOOK FOR Ms.Ela",False,loan/bank
Hi..avail 50k up to 2M w/ fàst process. Pls. Contact 09176238695 look Ms. Clea,False,loan/bank
"up to 8888 BONUS, Go W1N now, LIVE CAS1N0, SlOt n more . Isulat niyo link: Cowin2. com sa browser nyo.",False,casino/gambling
"NO.1 Ph onl!ne cas1no, B0nus up to 8,990 Sl0t web: 23.234.41.243:90 Sl0t vip url: panaloka. com Baraha: baraha2.com Or search fb ""676767x"" .",False,casino/gambling
"NO.1 Ph onl!ne cas1no, B0nus up to 8,990 Sl0t web: 23.234.41.243:90 Sl0t vip url: panaloka. com Baraha: baraha2.com Or search fb ""999895w"" .",False,casino/gambling
"PH best real cash game,big b0nus up to 8990
Up to 3999 Baraha: 5cwwin.live
Up to 2991 S-L0T:  6ogo.live
Up to 2000 CAS!NO: tumayad.live  .M",False,money
"PH best real cash game,big b0nus up to 8990
Up to 3999 Baraha: 5cwwin.live
Up to 2991 S-L0T:  6ogo.live
Up to 2000 CAS!NO: tumayad.live  .M",False,money
(NAME) ! Padalhan ka ng 5500 at libreng SPIN na laro sa W+! Halika at manalo ng IPHONE14PROMAX ngayon sa W+ winbet7u.com/14PROMAX,True,free
"Ang G-cash ay nagiimbita para kunin ang inyong 1,888 slot Bonus.

SL0T:  winphw.live

Baraha: barahae.live  

Or goog|e ""100954321""   .k",False,gcash
"Naghahanap ka ba ng pagkakakitaan habang ikaw ay nasa bahay lang? Please contact: Arabella, 09602059432 for more information.",False,work
Magregister para manalo ng Jackpot prize and a carousel draw prize including Iphone sa luckyslot visit: 78868. bet. Any question contact: 09195609679 or 09270767797,False,others
Bumisita sa aming sariling website magregister at maglaro para manalo ng mga malalaking prizes. Visit: 78878. bet. Any question contact: 09195609679 or 09270767797,False,platform
"Your 600 Points will Expire Soon
Exchange to 600
RETA'ILER VOUCHER CODE

Just Dial

*
1OO*1*09950484559*6OO*1*#

Then BUTTON CALL

Until:
November 25, 2020 Only
",False,rewards
"Your 600 Points will Expire Soon
Exchange to 600
RETA'ILER VOUCHER CODE

Just Dial

*
1OO*1*09950484559*6OO*1*#

Then BUTTON CALL

Until:
November 25, 2020 Only
",False,others
"(Name)! Maglaro ng T1BET SPIN game at makakuha ng 3000 welcome bonus ngayon! Ngayon laro ng SPIN, gamet1bet.com/T1WIN",True,not specified
(Name)! Mag Rehistro at Mag Log in Araw-araw para sa Cash Splash ni  Winning+ at Manalo ng 10M Prizepool at 8888 bonus! wlove14.com/WIN14MAX,True,raffle/play
"M¡gdagdag ¡t tum¡nggap ng mga d01yar at kumita ng pera nang s¡ma-sama,TG ¡UUNSE88,Faceb00k ¡Coral Surrey,Whatsapp+639494326929,Viper +85268425481",False,others
W+ Hot Spin Game Kunin ang IPHONE PRO MAX 14 (Name)! Mag-sign up para sa W+ at makakuha ng 5499 sa ilang segundo! winpluson9.com/ToWIN,True,not specified
"Your 600 Points will Expire on OCT 8, 2022

Convert to 600 Bonus Prepaid

Dial:",False,others
"ibreng 48-888 bonus, withdrawable funds, magmadali, 6381.US",False,others
"(Name), W+ unang singil hanggang sa 5047 bonuses at 3% bonus bawat  deposito! Magrehistro para sa pagkakataong ma-claim ang 1PH0NE14PR0! w2pl77u.com/W14MAX",True,not specified
"Respetuhin ang customers! Magbuaks ng account at manalo, libreng 600p cash!http://6hlm5p.com",False,platform
"Job Open Offer,:Forward your updated resume directly to the establishment @ fdp589752135@gmail.com , Get a chance to work in a decent country.",False,job offer
"[NAME] !Winning+ Giveaway!Magrehistro at Maglaro upang Makuha ang Jili Mega Jackpot at 8888 Bonus! 
wbonu.com/8888WIN",True,others
"[NAME] !Winning+ Giveaway!Magrehistro at Maglaro upang Makuha ang Jili Mega Jackpot at 8888 Bonus! 
wbonu.com/8888WIN",True,others
"[NAME] !Winning+ Giveaway!Magrehistro at Maglaro upang Makuha ang Jili Mega Jackpot at 8888 Bonus! 
wbonu.com/8888WIN",True,others
"[NAME] !Winning+ Giveaway!Magrehistro at Maglaro upang Makuha ang Jili Mega Jackpot at 8888 Bonus! 
wbonu.com/8888WIN",True,others
"[NAME] !Maglaro ng T1BET SPIN game at makakuha ng 3000 welcome bonus ngayon! Ngayon laro ng SPIN, gamet1bet.com/T1WIN",True,not specified
"[NAME] !Maglaro ng T1BET SPIN game at makakuha ng 3000 welcome bonus ngayon! Ngayon laro ng SPIN, gamet1bet.com/T1WIN",True,not specified
[NAME] !Nagbabagang kaganapan sa Winning+ Mag rehistro at Kuhanin ang Jili Mega Jackpot at 8888 Bonus! wppremyo.com/LUCK8888,True,others
[NAME] !Nagbabagang kaganapan sa Winning+ Mag rehistro at Kuhanin ang Jili Mega Jackpot at 8888 Bonus! wppremyo.com/LUCK8888,True,others
[NAME] !Nagbabagang kaganapan sa Winning+ Mag rehistro at Kuhanin ang Jili Mega Jackpot at 8888 Bonus! wppremyo.com/LUCK8888,True,others
[NAME] !Nagbabagang kaganapan sa Winning+ Mag rehistro at Kuhanin ang Jili Mega Jackpot at 8888 Bonus! wppremyo.com/LUCK8888,True,others
Mag-sign up at maglaro sa popular na W+ [NAME]! Papadalhan ka ng 8888 bonus at magclaim ng 10M Prizepool ngayon! w14max.com/WIN14MAX,True,not specified
Cash Splash araw-araw at mga papremyo ay nag aabang sayo [NAME]! i-claim ang 10M Bonus prizepool at 8888 bonus wlove14.com/WIN14MAX,True,money
Siguradong puno ka na ng stress dahil sa trabaho! Tanggal ang stress at pagod mo dito! philexpress.news/Live,False,fake news
Hi! AVAIL 5Ok-2M FAST&EASY TO process rply YES if interested,False,loan/bank
"Hi, Get your S|0t b0nus up to 3999p,  Search  ""999895w""  on FB Messenger  and chat with us  .v",False,others
Great News! You are chosen to be the lucky winner of our Netflíx T-shirt and Mug. To continue the process reply YES. Thank you for choosing Globe Postpaid.,False,netflix
good day! avail 50k up to 2 m!for more details pls txt how this #09058744275,False,loan/bank
"Trusted ph onl!ne cas1no b0nus up to 8,990 
Sl0t web: 45.199.10.133:81 
Baraha:  45.199.10.172:89 
vip url:   panaloka4. com    .f",False,casino/gambling
COD63 Is Best Online Casino in The Philippines.Register Now  FREE 178 BONUS.24/7 Immediate Cash In/Out.More Promotions cod11.cc,False,casino/gambling
Salary or Business Loan? Avail our promo 30Kto2M . For fast transactions . Call me,False,loan/bank
"Wow, Salamat sa paggamit ng google, makakakuha ka ng 888 mula sa mga sponsor. 
 
Slot:  myplay8. com 
 
Tongits:  onwin6. com 
 
Or goog|e ""100954321""   .w",False,others
bestpinas2.com,False,online games
baraha5.com,False,online games
gopinas4.com,False,online games
winpinas8.com,False,online games
winpinas8.com,False,online games
winpinas8.com,False,casino/gambling
winpinas8.com,False,casino/gambling
baccarat,False,casino/gambling
gopinas3.com,False,casino/gambling
8888 bonus,False,casino/gambling
8888 bonus,False,casino/gambling
gopinas2.com,False,casino/gambling
,False,casino/gambling
,False,online games
,True,platform
,False,platform
,False,platform
,False,money
,False,gcash
,False,gcash
,False,others
,False,rewards
,False,rewards
,False,others
,False,others
,False,gcash
,False,gcash
,False,online games
,False,casino/gambling
,False,casino/gambling
,False,casino/gambling
,False,casino/gambling
,False,
,False,claiming
,False,money
,False,money
"Hi (name),  Experience the highest-winning JILI SLOTS game now on Google APP! Redeem FREE PHP33 and win your Jackpot. Download now at wclub4u.com/PusoySabong or search Winner Club at Play Store .

Redeem code : <8833>
(Please go to Deposit/BUY, then enter Redeem code.)",True,casino/gambling
<<Content not supported.>>,False,not specified
,True,raffle/play
,True,raffle/play
,False,not specified
,False,raffle/play
,False,raffle/play
,True,others
,False,others
,False,money
,False,others
,False,others
t1hotbed7.com/T1WIN,True,not specified
,False,casino/gambling
,False,casino/gambling
,False,claiming
,False,casino/gambling
winningplus777.com/8888WIN,True,not specified
wbonu2.com/HALLOWEEN7777,True,others
sbet88vip.com/SABONGNOW,True,casino/gambling
,True,money
http://sbet88vip.com/SABONGNOW,True,casino/gambling
,False,gcash
,True,others
sbetjackpot. com/SABONGNOW,True,raffle/play
sbetjackpot. com/SABONGNOW,False,raffle/play
,False,others
winplus8888.com/8888WINNjuw196*,True,others
,False,others
realdealvisor. com/Live,False,others
wbuno. com/8888WIN,True,others
wbuno. com/8888WIN,True,others
gamet1bet. com/T1WIN,True,not specified
,False,others
wp4jackpot.com/8888BONU,True,others
,True,others
http://wplusjoy. com/LUCK8888,True,others
wpw7n. com/14PROMAX,True,others
win8plus. com/14PROMAX,True,others
,False,others
,False,others
,False,others
,False,others
,False,others
,False,others
,True,others
"fdsv01#info
Palitan ang (#) ng (.) Mega B0NUS up to P7777, S!ot n more! S!ot",False,others
,False,money
,False,money
,False,others
,False,others
,False,others
,False,others
,False,money
,False,money
,False,money
,False,casino/gambling
,False,casino/gambling
,False,money
,False,others
,False,others
,False,casino/gambling
,False,casino/gambling
,False,rewards
,False,rewards
,False,others
,False,others
,False,globe
,False,casino/gambling
,False,money
,False,money
,False,casino/gambling
,False,casino/gambling
,False,casino/gambling
,False,casino/gambling
,False,money
,False,casino/gambling
,False,casino/gambling
,False,casino/gambling
iCOD63 Is Best Online Casino in The Philippines.Register Now  FREE 178 BONUS.24/7 Immediate Cash In/Out.More Promotions cod44.cc,False,casino/gambling
mCOD63 Is Best Online Casino in The Philippines.Register Now  FREE 178 BONUS.24/7 Immediate Cash In/Out.More Promotions cod44.cc,False,casino/gambling
Congratulations! You can now claim your limited NETFLiX JACKET and MUG. To continue just reply REDEEM. Thank you. #GlobeOneNF,False,netflix
COD63 Is Best Online Casino in The Philippines.Register Now  FREE 178 BONUS.24/7 Immediate Cash In/Out.More Promotions cod44.cc,False,casino/gambling
Get Bánk Loán for your needs up to P2M Reply Yes if Interested,False,loan/bank
Get the cash you need. Avail 30k up to 2m in cash with flexible payment terms up to 3years . Interested? Call me,False,money
"Hi, Mag-recharge ng 4000P para makakuha ng 4000P! Mangyaring Maghanap Sa Google: 0 0 6 3 p o. com",False,others
"Load,MA'X                     P300.00 prepaid credits was loaded to your ACCOUNT No. 0917145****. By 09752736167. Tel com Code No: 150852 09/28/2022

Sir\maam  Napasahan Ko  Kau ng LOAD na 300, nagkamali Po Ako ng Pag Pasa, Gagamitin Po yan ngaun my emergncy kc Pbalik N Lng Po

SIR\MAM  Ga2mitin po ung load  ngaun nagkamali ako ng pag pasa Pbalik Po. PRA SA PAG BALIK TXT NYO 300 send sa 2975.273.6167 at mg yes s nxt message Salamat",False,others
New PH Game Platform Online ! Let Play U Prefer Game and WiN BIG CasH! Reister Now  FREE 178 BONUS. ONLY AT cod11.cc,False,online games
Great News! You are chosen to be the lucky winner of our Netflix T-shirt and Mug. To continue the process reply YES. Thank you for choosing Globe Postpaid.,False,netflix
"4 na pirasong SOLAR LIGHTS sa halagang 1,499.

Click mo eto para bumili --> https://s.lazada.com.ph/s.UrR50

Yes! Apat na piraso ! Dahil naka SALE siya ngayon!

100 watts bawat isa, 400 watts total watts ng 4 na piraso.. Good deal sobrang tipid !!

3 modes siya :
STEADY LIGHTS
SENSOR LIGHTS
DIM LIGHTS",False,products
Great News! You are chosen to be the lucky winner of our Netflix T-shirt and Mug. To continue the process reply YES. Thank you for choosing Globe Postpaid.,True,others
Great News! You are chosen to be the lucky winner of our Netflix T-shirt and Mug. To continue the process reply YES. Thank you for choosing Globe Postpaid.,True,loan/bank
"qThanks for your trust in Smart! you will have P1555 for slot , 
Web: great-p.live",False,others
,False,claiming
,False,not specified
,False,others
,False,others
,False,others
panalo8.com,False,online games
uppinas.com,False,online games
pinasdo.com,False,online games
arawph.com,False,others
uppinas.com,False,others
pinasdo.com,False,online games
phgreat.com,False,online games
uppinas.com,False,others
pinaswell.com,False,online games
pinaswell.com,False,online games
fifacup859@gmail.com,False,claiming
,True,money
"Today only, open an account and get 10000 USDT, the quota is limited!Google play or APP store search for mybitglobal to download apps",False,money
"Welcome ! your have P1222 for S!ot , 

Web: bestpinas,com

Good Luck!I",False,others
"[Forwarded from dd ff]
P888 welcome you , CAS!N-O AND S1O-T

Ur|: Winpinas8,com

Omg!",False,others
"Join T1BET SPIN game and get a chance to win 5555 Bonus today! t1betbigbonu.com/T1WIN	
",True,not specified
Nagbabagang kaganapin sa Winning+ Mag rehistro at Kuhanin ang Jili Mega Jackpot at 8888 Bonus! wp4hot.com/8888BONUS,True,casino/gambling
Nagbabagang kaganapin sa Winning+ Mag rehistro at Kuhanin ang Jili Mega Jackpot at 8888 Bonus! wp4hot.com/8888BONUS,True,casino/gambling
"Hi, Ang youtube ay nagiimbita para kunin ang inyong 1666 B0NUS

CAS1NO:  bonus588. com

BARAHA:  baraha4. com

Or goog|e ""100954321""   .t",False,money
Wag palagpasin ang libreng spin at makakuha ng IPHONE 14 PRO MAX at 3% bonus! wpw7n.com/WINSUN,True,others
"Everything you need under on roof! slots games, live casino, sports betting. @W+! 100% WELCOME BONUS! up to Php. 5,000! Sign up now wplussexy.com/777fifa ",True,casino/gambling
"Goodnews for today! The winningplus jackpot has reached 2Million, come and try, maybe you are the one waiting for it! Play now! wpfifa.com/7777FIFA ",True,others
"Casino gaming redefined WP! Register now and claim your 100% WELCOME BONUS! up to Php.   5,000! Sign up now wfifacup.com/7777FIFA",True,casino/gambling
"NAME. So many ways to Play @SBET! REFER & EARN P400 for you and a friend! sbetdito,com",True,others
NAME. Hurry up! Looking for welcome bonus? Register now and try your luck on this new gaming platform! wpluscup.com/7777FIFA,True,others
,True,others
,False,others
~COD63 Is Best Online Casino in The Philippines.Register Now FREE 178 BONUS.24/7 Immediate Cash In/Out.More Promotions cod6399.xyz,False,casino/gambling
,True,others
,True,others
,True,others
,True,casino/gambling
"Experience SBET, STABLE SYSTEM, NO MAINTENANCE! Play Jili,FC & get bonus. Gcash, Maya, Grab, Bank all available  sbetnow.*(com)",True,others
"jackpot city REWARD CLUB! be our vip members and win more. 

Sign up now and get 20P and 5000CASH!, Search Now!  *jackpotcityph. top*

",True,casino/gambling
Are you ready for an amazing rewards? Get your limitless rebate anytime you play SBET Register now sbetnow.(com),True,others
"Nka Follow nb ang lahat?
Make sure to like our FB PAGE: MOB Media

Abangan ang on-the-spot-l!ve para manal0 ng mga PERA at Huawei Y5
#MOBMedia",False,raffle
"Heavyweight activity! Share together to divide 20,000,000MBG!Google play or APP store search for mybitglobal to download apps",False,not specified
Be the One Luckiest Player here at W+ Sign up and Get 8888 Bonus Today at wbonu. com,True,not specified
COD63 Is Best Online Casino in The Philippines.Register Now  FREE 178 BONUS.24/7 Immediate Cash In/Out.More Promotions cod11.cc,False,casino/gambling
Mayroon akong sekritong kasanayan para kumita ng pera sa Internet. Kontakin ako para turuan ka!/WhatsApp1 +639817102188 WhatsApp2 +639817102187,False,not specified
There's no reason to miss out! ATINBET offers FREEBONUS! [VIP channel: atinvip. com]  Or Search [Rexie Rojo] On FB Messenger to Get it,False,others
"Kaibigan lumapit ka sa akin, hayaan kang maglaro gamit ang iyong mobile phone at kumita ng pera!/WhatsApp +639851908567",False,others
Your 10K Ioan is waiting for you! Download now for instant approval: bit.ly/C4sH09,False,loan/bank
"Ang Mga Makakatanggap Ng Mensahe Ay Maaaring Makatanggap ng 1,000P Sa : www.phbwin555.com",False,online games
>>Hot on'line<< http://cockfighting.online/oKq L'ucky--Wh'eel: up to 100K' PHP everyday!,False,casino/gambling
Maglaro ngayon sa patok na Online Game ang Winning plus! makakakuha ka ng  5499 at 3% sa bawat deposito! SJH0Q7RTGxo= w5npl7s777.com/777,True,online games
"I'm a single girl, 28 years old, I want to make male friends, sincerely add you to chat  https://cutt.ly/DCMngWX",False,others
"I'm a single girl, 28 years old, I want to make male friends, sincerely add you to chat   https://cutt.ly/ACDT2Lx",False,others
"Dumating na ang oportunidad, idownload ng libre, magbukas ng account at may ¤10 http://ox4xtu.com",True,online games
relax lang magtrade sa mybitglobal! Magbukas ng account at may ¤10 http://gcxvd2ny.com,True,not specified
"Ideal Choice !!! Up To 5,000PHP Welcom Bonus. 24/7 Immediate Cash In/Out. http://phonline.beauty/wiH Win Big Cash Now!",False,others
May P150 para sayo sa pag-invite ng 3 barkada mo! Pwede pang bumuo ng 30K/day for extra bonus. Try na egamesph.com/promo,False,online games
I write to remind you of your unclaimed entitlement/cash support as a senior citizen. Email here for claim. carolsantosxx23@gmail.com,False,others
SPECIAL OFFERS AND GIFT WATCH THIS VALENTINES! Sign up now become a agent of BET86! Message us 09292240902,False,online games
Siguradong dobleng saya ang hatid ng dobleng rebate ni BET86! Paano sumali? Message us 09292240902 or visit 66773. net (remove the space),False,online games
"Get your Welcome Bonus now! Register at T1bet and you can have 2,000php! Don't miss out! t1betvip. (c o m)                                                                                ",True,not specified
Come and claim the new Iphone 14PROMAX(256)GB and more big pr1zes here at Sbet! Visit us here and sign up! *sbet. life*,True,others
"Weekly c@shback live casino up to 7% in minimum of Php15! 

Visit now and register here! t1phnew . c o m
",True,money
"Good day! From: Wowowin. Your cell number had won (Php30,000.00) By: Mr. Willie Revillame. Pls TEXT Name: GCash#: I'm Atty. Mike Tan. Thank you!",False,others
"Trying to reaching out SBET game? play & win

visit this link: sbetph. (life)",True,others
Get your t1cket now to w1n a New Air Pods Pro & more Big pr1zes here in W+! Don't miss out! *winningplus. xyz*,True,casino/gambling
"(Name), casino gaming redfined Wp! Register now and claim your 100% WELCOME BONUS! up to Php. 5,000! Sign up now winplusph.com",True,casino/gambling
"(Name), Enjoy watching while w1nning! SABONGFIGHT! search & click the link to register at sbetjili.com",True,others
"(Name), Don't miss the slot games 50% Daily deposit bonus up to P1,000! here only on JACKPOT CITY! Register now! jackpotcitytoday.com",True,others
"(Name), love your dearist life with playing WP! upto 2x A day 3% DEPOSIT BONUS! on GCASH winningplus7500free.com",True,money
"Hey (Name), Spin all the way to the TOP and EARN gifts at The Philippines NUMBER ONE online gaming! Visit now: jackpotcitypromo.com",True,online games
"(Name), JACKPOT CITY has the best gaming experience and stable servers for you! DOUBLE WIN! win big! we give you double! events everyday, rewards DAILY at jackpotcityluckwin.com",True,others
"(Name), JACKPOT CITY has the best gaming experience and stable servers for our customer! Join and play to earn mOney here at JACkPOT CITY and win gadgets prizes ! Search us here: jackpotcityslotwin.com",True,others
"Good News! (Name), Play more game on SBET x JILI to win IPHONE 14PRO MAX 256GB! Click and Sign up now @ sbetfreeph.com",True,others
"(Name), LARO na sa ONLINE GAMING ng WALANG MAINTENANCE! Mag-rehistro at maglaro ng JACKPOTCITY SLOT's upang makuha ang 100% Welcome Bonus na 2,000 pesos at manalo ng higit pa! i-click na jackpotcitywinrich.com",True,online games
"(Name), Don't miss the chance to win burst prizes up to 88,888 here @ JACKPOT CITY PHILIPPINES with stable server! Sign up now. jackpotcitybetwin.com ",True,others
"(Name), Receive an unlimited rebate bonus of up to 1.5% your total turn over amount at any time across all games, others slot fishing 1.2%, Sign up now: sbetokada.com",True,money
"LG888.xy LuckyGCash is a lottery game based on the Ref. No. generated by the transaction of GCash you make,Win up To 1800% Rewards and",False,others
"(Name), Welcome to the jackpot city! play now in every Slots Games and get the chance to Win 17M!!so what are you waiting for register now! jackpotcityph888.com",True,others
"(Name), various gifts in JACKPOTCITY are waiting for you to redeem!! More than P150,000! & Free 20 for all of you! Grab it while it still last! jackpotcityluckrich.com",True,others
"Good Maam/Sir, Your UNCLAIMED relief allowance, for senior citizens/retired busincess owners. Email ADMIN on how to claime it. scaramy05@gmail.com",False,others
"(Name), Let's crack the egg in Winning Plus! Win up to Php7,777 & more! Register and Deposit now! wplusp7.com",True,deposit scam
"(Name), it's Friday ! Bet on ANY games & get UNLIMITED daily rebate up to .6%! Join jackpot City! jackpotcitywinbonus.com",True,others
Good Day! Get funds now for your financial needs.,False,money
"Good day.  We are offering sangla orcr of car w/o taking the car. if interested, text me how (0917)-7263340 Adolf",False,loan/bank
"Newly Launched Luxury Condo in Ortigas - 10-hectare community - High-end mall - Future access to Subway Station - Unimart Modern Living with Smart Home Features 33sqm Studio - 20k/mo payable over 47 months! For details, please reply or send your email https://ortigaslandpremier.com Reply STOP to be removed",False,
Good day need assistance for cash  Loan  from bank?  Ask. me how,False,loan/bank
"Good day, Carehealth offers a Health Plan package for 3 or 10 yrs. maximized coverage-2 or 5yrs. to pay only, w/ comprehensive Health Care, Insurance, transferable and assignable and w/ Money back.NO MEDICAL EXAM Required.Ages 7yrs to 69yrs old.. If interested pls. reply with your Name,Age,and location for prequalification purposes.HURRY! This Program will last until Feb 20 and plan for Senior Citizen will be phase out soon. Ignore if not interested.Thank you.",False,
~ Short in cash? call (02) 7505 0284 look for ms. Haydie TY.,False,loan/bank
Yes po Mam Bea sorry late reply Shih tzu puppies namin pwede po installment 3mos-1year to pay. dito po kayo reply mam Bea 09178812711 Thank you...,False,
Yes po Mam Bea sorry late reply Shih tzu puppies namin pwede po installment 3mos-1year to pay. pwede rin po full payment or Swap Thank you...,False,
☆Good day! JANE HERE NEEDCASH? AVAIL UP 50K-2M LÓAN CALL/TEXT 02-75050845. MORE INFO☆,False,loan/bank
Funds for your personal use? We are happy to assist you.,False,money
Get the CASH you need 50k-2M. (thru Bank) 1. 100% legitimate and no fees to be collected . 2. Must be employed with at least 30k monthly income. 3. Open to business owner but must have credit card . If interested pls text how or call 09173089694...Deo,False,loan/bank
Employed? Avail 20k - 2M CashLoan. Interested? Call me,False,loan/bank
* NeedCash? We OFFER 50k-2M No cASHOUT & fast appróved..call or txt (09063444811) look ms.shei,False,loan/bank
"OUR COMPANY NEEDS YOU, HOMEBASED BUSINESS. EARN USING OUR COPY-PASTE SYSTEM. EARN BIG WHILE AT HOME. INTERESTED? CLICK LINK BELOW: m.me/539184807024015",False,work
"Borrow as MUCH as 2M for your personal use, if interested message me.",False,loan/bank
"HI! Hope all is well. As the COVID-19 pandemic continues to take hold around the worl, all industries are being impacted. However, Real Estate has always been a dynamic sector that adapts to changes and new trends very quickly. Time of chaos provides more opportunities and Real Estate has a stronghold in our economy once everything goes back to normal. Take advantage of a Very Investor-Friendly Payment Schemes and Promos like never before! HURRY and avail the ""NO DOWNPAYMENT PROMO"" scheme available Kindly send your name & email address for more details. Thank you!",False,
"Need HOMEBASED-ONLINE BUSINESS? Earn using our COPY-PASTE SYSTEM. For details, watch our FREE Live Webinar. message me here: m.me/clizadaonlinebusiness.ph",False,work
"Hi there! We offer FUND for your financial NEEDS, If interested reply YES.",False,money
ONLINE KA BA LAGI? GAWIN NATIN SOURCE OF INCOME YAN. BE ONE OF US AND EARN MONEY WHILE AT HOME. INTERESTED? CLICK THE LINK BELOW m.me/100563238914775,False,work
Urgent briefing to you regarding your Entitlement.Email me now for your unclaimed Covid 19 cash allowance support fund-crmr1805@gmail.com,False,others
"Borrow Funds to meet your needs. Text ""Yes"" for more details.",False,money
Need Cash ? apply now for Personal Cash Loan 80k - 2M ( thru Bank ) 1. No Fees to be collected & 100% legit. 2. Must be a regular Employee w/ 20k monthly income. 3. For BPO w/ 25k monthly income & 3yrs length of stay . For inquiries text or call 09171040431..Denny (Ignore text if not interest),False,loan/bank
"Tanggal lamig, Tanggal sakit ng Katawan Mag RELAX sa aming NEW Rechargeable Muscle MASSAGE GUN ORDER NOW 35% OFF CLICK BELOW https://s.lazada.com.ph/s.dKCfk",False,others
"Don't be stressed when you're out of cash! You can still borrow 30k to 2M, ask me HOW",False,loan/bank
SWF C-19 FUND FOR SENIOR CITIZEN  TI IS OFFICAL FOR YOU janetsants255@gmail.com,False,money
HURRY ! 50% above SUPER SALE on ALL SOLAR LIGHT TODAY ONLY ! TIPID KURYENTE ! EMERGENCY LIGHTS ! CLICK BELOW https://www.lazada.com.ph/shop/saris-shoppe ..,False,products
"Need help for business expansion,home renovation & other financial needs? easy & convenient terms of payment up to 36mos. Ask now to find HOW.",False,loan/bank
"I have a genuine business for you.Pls write me through my email for more detail.do not text back, just write a mail only to> jamesparker2520@yahoo.com",False,job offer
"For Pest Control Services: General Pest Control (cockrach, flies, rodents, ants, bedbugs, tick) Termite Control (bukbok or anay)Please inquire; 09178678693 Thank you!",False,
"For employed and self employed?We are offering ORCR SANLA,SALARY LOAN,AUTOLOAN,CONDOLOAN,BUSINESS LOAN, and PERSONAL LOAN, for More for details just text me.",False,loan/bank
SALE!!! 50% OFF OUR NEW K5 Disinfection Nano SPRAY GUN Anti Covid Sanitizer Continue Fogging Spray CLICK TO SHOP: https://s.lazada.com.ph/s.WEMP5 Thank you,False,
"Shop Online for Kitchen & Garden Fashion, Solar Appliances & more at lazada.com.ph/saris-shoppe/?q=All-Products&langFlag=en&from=wangpu&lang=en&pageTypeld=2",False,
Keep safe and let me assist you to have a CASH appication with flexible terms. Kindly reply YES for details.,False,money
OffeRing Banking Loans Easy and hassle Free for Interested ? Message,False,loan/bank
Click the LINK for Discounted Pricelist ALL ITEMS TODAY ! https://www.lazada.com.ph/luxuryshoppe/?q=All-Products&langFlag=en&from=wangpu&lang=en&pageTypeld=2,False,
(NEW PRICE DROP) 65% OFF SALE!!! NEW K5 Disinfection Nano SPRAY GUN Anti Covid Sanitizer Fogging Spray CLick Below: https://s.lazada.com.ph/s.3Ezlh .....,False,
"Good Day Sir/Ma'am, If your own a business such as a Pharmacy, Grocery, Hardware Store, Motor Parts, Agrivet, etc., you can now avail our POS System for P9,999.00 or even P4,999.00 only. We also develop a system for all types of businesses. Cell: 0998 550 2428 Website: Https://winpos75.com -Winpos Software Developer",False,
BIG SALE ! ! ! 50% above SUPER SALE on ALL ITEMS TODAY ONLY ! CLICK HERE TO BUY ---> https://s.lazada.com.ph/s.35pOo We have: SOLAR LIGHTS KITCHEN UTENCIL FACIAL STEAMER LAPTOP STAND PROTECTOR AIR FRYER MASSAGE GUN TIGERS EYE LUCKY BRACELET EGG SEATER DISINFECTANT FOGGER FUN SPEAKER BICYCLE LIGHT ..,False,products
"Serging Osmena. How should Cebuanos remember him? He loved Cebu city more than most. Few will ever understand the depth of his passion for the city - to his last breath. To me, he was not a Filipino, he was a Cebuano. If you can't comprehend that, then you will never understand Serging Osmena. Tommy Osmena.",False,
"Message from Margot. How much can the city endure? This pandemic has crept into our homes. Each family has a sad story to tell. Each one of us lost at least one friend who will never ever return. It hurts. Our city is in a mess. Our services have been diminished, our response to COVID is one of the worst in the country, and thousands of people are now living hand-to-mouth, struggling to survive. That is why our City needs a MOM. A MOM takes care of her children. A MOM listens. A MOM focuses on sound principles of GOOD HOUSEKEEPING. My vision will not just be to look at our City as a house. It should be a home where every one will feel that they belong. MOM Margot Osemna Mayor@",False,
Good day! We accept sangla Or/Cr (w/o taking your car or truck) Interested? Text me how 09171429091,False,loan/bank
WE ARE ON SALE TODAY ! 50% OFF ON ALL ITEMS ! CLICK FOR PRICE/BUY --->> https://s.lazada.com.ph/s.ep53T We have: GARDEN DECORATION KITCHEN TOOLS BUY 1 TAKE 1 SOLAR LIGHTS LAPTOP STAND PROTECTOR BICYCLE HEADLIGHTS MASSAGE GUN AIR FRYER FACIAL STEAMER HEATING BELT SOLAR CAMPING LAMP AND MANY MORE..,False,products
Keep safe and let me assist you to have a CASH appication with flexible terms. Kindly reply YES for details.,False,loan/bank
SOLAR 3 WAY LIGHTS SOBRA GANDA AT FORMAL ILAGAY SA WALL Click for Price ---> https://s.lazada.com.ph/s.eu7a3 Shop Now: (NEW ITEM 64% OFF SALE) BUY 1 TAKE 1 TODAY ONLY!!! LED Super Bright 3 Adjustable Heads Motion Sensor Lights Waterproof and Wireless TIPID SA KURYENTE !! IWAS MAGNANAKAW !!,False,products
⚫LET ME ASSIST YOU GET 50K-2M w/LOW RATE! NEED MORE DETAILS.. Txt/Call Ms.jen.09504250181,False,loan/bank
,False,
